date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251113,CE,25850,2025-11-13 12:35:01.062000+05:30,2025-11-13 12:45:00.378000+05:30,220.65,208.6,75,903.75,86.05,817.7,MidExit,2025-11
20251113,CE,25850,2025-11-13 12:55:00.301000+05:30,2025-11-13 13:00:01.008000+05:30,201.4,221.2,75,-1485.0,83.7,-1568.7,MidExit,2025-11
20251113,CE,25850,2025-11-13 13:55:00.140000+05:30,2025-11-13 14:05:55.820000+05:30,225.75,186.9,75,2913.75,86.05,2827.7,MidExit,2025-11
20251113,CE,25850,2025-11-13 14:10:00.083000+05:30,2025-11-13 14:15:00.872000+05:30,169.95,166.05,75,292.5,77.3,215.2,MidExit,2025-11
20251113,CE,25850,2025-11-13 14:55:01.405000+05:30,2025-11-13 15:02:53.185000+05:30,171.85,165.75,75,457.5,77.57,379.93,MidExit,2025-11
20251113,PE,25850,2025-11-13 09:50:01.298000+05:30,2025-11-13 09:55:00.969000+05:30,95.7,101.3,75,-420.0,64.42,-484.42,MidExit,2025-11
20251113,PE,25850,2025-11-13 10:00:00.209000+05:30,2025-11-13 10:05:01.145000+05:30,94.15,94.4,75,-18.75,63.96,-82.71,MidExit,2025-11
20251113,PE,25850,2025-11-13 10:10:00.411000+05:30,2025-11-13 10:15:34.519000+05:30,85.4,86.35,75,-71.25,62.43,-133.68,MidExit,2025-11
20251113,PE,25850,2025-11-13 10:20:00.313000+05:30,2025-11-13 10:28:04.099000+05:30,83.55,85.25,75,-127.5,62.12,-189.62,MidExit,2025-11
20251113,PE,25850,2025-11-13 10:30:00.305000+05:30,2025-11-13 10:40:00.620000+05:30,81.75,77.6,75,311.25,61.6,249.65,MidExit,2025-11
20251113,PE,25850,2025-11-13 10:45:00.234000+05:30,2025-11-13 10:55:05.477000+05:30,75.3,69.8,75,412.5,60.41,352.09,MidExit,2025-11
