date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251120,CE,26050,2025-11-20 14:32:00.526000+05:30,2025-11-20 14:36:17.877000+05:30,238.7,247.4,75,-652.5,89.96,-742.46,Flip,2025-11
20251120,PE,26050,2025-11-20 10:41:00.358000+05:30,2025-11-20 10:57:55.016000+05:30,84.5,82.4,75,157.5,62.16,95.34,Flip,2025-11
20251121,CE,26200,2025-11-21 10:35:00.765000+05:30,2025-11-21 10:36:50.195000+05:30,59.85,65.1,75,-393.75,58.03,-451.78,Flip,2025-11
20251121,CE,26200,2025-11-21 13:15:01.191000+05:30,2025-11-21 13:54:19.824000+05:30,77.5,71.7,75,435.0,60.79,374.21,Flip,2025-11
20251121,CE,26200,2025-11-21 14:48:00.605000+05:30,2025-11-21 15:25:58.782000+05:30,68.5,52.75,75,1181.25,58.85,1122.4,EOD,2025-11
20251121,PE,26200,2025-11-21 11:29:00.709000+05:30,2025-11-21 11:32:57.149000+05:30,148.65,158.3,75,-723.75,73.97,-797.72,Flip,2025-11
20251121,PE,26200,2025-11-21 14:10:00.229000+05:30,2025-11-21 14:19:05.433000+05:30,118.45,120.5,75,-153.75,68.34,-222.09,Flip,2025-11
20251124,PE,26750,2025-11-24 10:02:00.580000+05:30,2025-11-24 10:19:37.447000+05:30,631.85,610.45,75,1605.0,158.89,1446.11,Flip,2025-11
20251124,PE,26750,2025-11-24 11:31:01.135000+05:30,2025-11-24 11:45:06.992000+05:30,605.85,610.65,75,-360.0,155.15,-515.15,Flip,2025-11
20251124,PE,26750,2025-11-24 12:37:01.413000+05:30,2025-11-24 12:54:41.959000+05:30,645.55,654.25,75,-652.5,162.35,-814.85,Flip,2025-11
20251124,PE,26750,2025-11-24 14:46:00.208000+05:30,2025-11-24 14:53:11.155000+05:30,701.0,708.75,75,-581.25,172.18,-753.43,Flip,2025-11
20251125,CE,25950,2025-11-25 10:55:00.465000+05:30,2025-11-25 11:25:43.166000+05:30,59.35,45.6,75,1031.25,57.29,973.96,Flip,2025-11
20251126,CE,25850,2025-11-26 13:30:00.813000+05:30,2025-11-26 13:41:22.822000+05:30,387.55,401.0,75,-1008.75,116.6,-1125.35,Flip,2025-11
