date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 12:58:00+05:30,2026-04-01 12:59:00+05:30,1,30,1716.1,1667.3,1477.2,1504.7,1721.8,1662.6,1475.65,1516.6,76.3,100.15,-23.7,0.15,715.5,642.72,72.78,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 13:11:00+05:30,2026-04-01 13:21:00+05:30,10,30,1732.05,1690.65,1450.0,1486.65,1689.25,1632.2,1482.25,1524.6,78.05,99.4,-21.95,-0.6,640.5,640.73,-0.23,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 13:31:00+05:30,2026-04-01 13:35:00+05:30,4,30,1611.05,1564.35,1572.15,1605.35,1585.0,1525.8,1590.0,1632.8,79.9,102.0,-20.1,2.0,663.0,640.7,22.3,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 14:33:00+05:30,2026-04-01 14:35:00+05:30,2,30,1590.75,1534.95,1630.9,1653.65,1595.0,1536.4,1632.95,1677.3,78.55,102.95,-21.45,2.95,732.0,646.64,85.36,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 14:52:00+05:30,2026-04-01 14:54:00+05:30,2,30,1505.65,1430.35,1733.5,1783.9,1503.5,1453.2,1720.0,1771.95,125.7,102.25,25.7,2.25,703.5,648.4,55.1,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 14:58:00+05:30,2026-04-01 15:00:00+05:30,2,30,1522.15,1486.0,1692.65,1729.6,1545.05,1497.15,1664.15,1718.55,73.1,102.3,-26.9,2.3,876.0,646.87,229.13,Revert
20260402,"(-1,+0)  w=100",100,-1,0,50400,50300,50400,2026-04-02 09:36:00+05:30,2026-04-02 09:39:00+05:30,3,30,1865.95,1788.05,1595.0,1640.2,1846.3,1789.6,1618.05,1659.1,123.1,97.75,23.1,-2.25,760.5,680.48,80.02,Revert
20260402,"(-1,+0)  w=100",100,-1,0,50400,50300,50400,2026-04-02 10:22:00+05:30,2026-04-02 10:24:00+05:30,2,30,1744.9,1697.85,1718.9,1746.1,1736.3,1685.4,1727.0,1774.2,74.25,98.1,-25.75,-1.9,715.5,681.45,34.05,Revert
20260402,"(-1,+0)  w=100",100,-1,0,50400,50300,50400,2026-04-02 10:35:00+05:30,2026-04-02 10:40:00+05:30,5,30,1717.7,1672.0,1732.05,1765.55,1747.4,1694.0,1701.7,1745.85,79.2,97.55,-20.8,-2.45,550.5,679.4,-128.9,Revert
20260402,"(-1,+0)  w=100",100,-1,0,50400,50300,50400,2026-04-02 10:46:00+05:30,2026-04-02 10:47:00+05:30,1,30,1720.2,1671.85,1718.25,1749.0,1682.35,1628.85,1754.95,1802.6,79.1,101.15,-20.9,1.15,661.5,677.76,-16.26,Revert
20260402,"(-1,+0)  w=100",100,-1,0,50400,50300,50400,2026-04-02 10:53:00+05:30,2026-04-02 10:56:00+05:30,3,30,1721.35,1665.35,1722.45,1801.0,1737.95,1674.85,1698.6,1737.0,134.55,101.5,34.55,1.5,991.5,679.09,312.41,Revert
20260402,"(-1,+0)  w=100",100,-1,0,50400,50300,50400,2026-04-02 11:01:00+05:30,2026-04-02 11:03:00+05:30,2,30,1725.85,1676.85,1701.25,1731.65,1747.5,1693.45,1686.7,1731.45,79.4,98.8,-20.6,-1.2,582.0,676.52,-94.52,Revert
